StudentID,Age,Gender,Ethnicity,ParentalEducation,StudyTimeWeekly,Absences,Tutoring,ParentalSupport,Extracurricular,Sports,Music,Volunteering,ExamScore,Result
1819,18,Female,Asian,Primary,2.33608215467904,22,1,Low,Yes,No,No,No,27.0,Fail
1820,15,Male,Black,Secondary,5.463192407398902,3,1,Very High,Yes,No,No,No,99.0,Pass
1821,17,Male,Asian,None,4.190384486250642,17,0,Low,No,No,Yes,No,37.0,Fail
1822,18,Male,Black,Secondary,9.106574996172045,4,0,High,No,Yes,No,No,76.0,Pass
1823,16,Female,Asian,Higher Education,18.168750957445297,15,0,High,No,Yes,No,No,53.0,Pass
1824,17,Male,Asian,Higher Education,2.0896063350791616,13,0,High,No,No,No,No,45.0,Fail
1825,18,Female,Asian,Secondary,14.405358478947912,26,1,Low,Yes,No,No,Yes,28.0,Fail
1826,18,Male,Asian,Secondary,13.745660088262554,26,0,Moderate,No,No,No,No,21.0,Fail
1827,17,Female,Hispanic,None,1.9150839732671527,18,0,Moderate,No,Yes,No,Yes,30.0,Fail
1828,16,Male,Hispanic,Secondary,18.451448098116,13,1,Low,No,No,No,No,65.0,Pass
1829,17,Male,Black,Higher Education,11.369444043136392,8,1,None,No,No,No,Yes,57.0,Pass
1830,18,Male,Asian,Primary,7.274510422713685,5,0,Moderate,No,No,No,No,69.0,Pass
1831,15,Male,Asian,Secondary,15.130771669906132,16,0,Moderate,No,Yes,No,No,48.0,Fail
1832,15,Female,Asian,Higher Education,5.147309168032681,18,0,High,Yes,No,Yes,No,40.0,Fail
1833,17,Male,Asian,Higher Education,13.870196740926408,11,0,Low,No,No,Yes,No,43.0,Fail
1834,18,Male,Hispanic,Primary,0.7942241514449444,3,1,High,Yes,No,No,No,72.0,Pass
1835,15,Female,Asian,Secondary,16.78816075218544,15,0,Low,No,No,No,No,47.0,Fail
1836,18,Male,Asian,Primary,8.96341694042637,24,0,High,Yes,Yes,No,No,34.0,Fail
1837,17,Female,Asian,Primary,12.733858287158837,10,1,Moderate,No,No,No,No,64.0,Pass
1838,15,Male,Asian,Higher Education,4.424756396133674,21,1,Moderate,Yes,Yes,Yes,Yes,49.0,Fail
1839,18,Male,Black,Higher Education,13.54147425316896,3,1,High,Yes,No,No,Yes,83.0,Pass
1840,15,Male,Black,Secondary,15.444805517865532,16,0,Low,No,No,No,No,35.0,Fail
1841,17,Female,Asian,None,9.464263737687975,7,0,Low,No,Yes,No,No,59.0,Pass
1842,18,Male,Asian,Higher Education,12.354538481235886,13,0,Moderate,No,No,Yes,No,44.0,Fail
1843,15,Male,Asian,Secondary,9.126518476447972,26,0,Low,Yes,No,Yes,No,13.0,Fail
1844,17,Male,Asian,Primary,17.88182738515691,1,0,Moderate,No,No,No,No,76.0,Pass
1845,15,Female,Asian,Secondary,9.957383610286383,10,0,Low,No,Yes,No,Yes,46.0,Fail
1846,15,Female,White,None,16.83617418057638,10,0,High,No,No,No,No,57.0,Pass
1847,16,Male,Black,Secondary,16.02704116540497,23,1,High,Yes,Yes,No,Yes,44.0,Fail
1848,16,Female,Black,Secondary,8.21009642696713,21,0,None,Yes,No,Yes,No,34.0,Fail
1849,17,Male,Asian,Primary,4.6016898371495,23,1,High,No,Yes,No,No,26.0,Fail
1850,16,Male,Asian,Primary,8.121642651195419,5,0,Moderate,No,No,No,No,69.0,Pass
1851,17,Male,Black,Primary,16.524347515504402,20,1,Moderate,Yes,No,No,No,45.0,Fail
1852,16,Male,Black,None,4.552650716387847,20,0,Moderate,Yes,No,No,No,31.0,Fail
1853,15,Male,Hispanic,Secondary,10.488726917154986,13,1,High,No,Yes,No,Yes,61.0,Pass
1854,17,Male,Asian,Higher Education,16.12193495921495,29,0,Moderate,No,Yes,Yes,No,9.0,Fail
1855,17,Male,Black,None,7.069549502567575,9,0,High,Yes,No,No,No,56.0,Pass
1856,15,Female,Asian,None,12.844192740053948,25,1,Low,No,No,No,No,23.0,Fail
1857,17,Female,Hispanic,Secondary,4.912631480976291,26,0,Very High,No,No,No,No,16.0,Fail
1858,17,Female,Black,Higher Education,2.1855889073631984,7,0,High,Yes,No,No,No,55.0,Pass
1859,16,Female,Black,Primary,15.887684501857128,6,1,Low,No,No,Yes,Yes,72.0,Pass
1860,17,Female,Asian,Primary,1.9793724681741365,7,1,High,Yes,No,No,No,72.0,Pass
1861,18,Female,Black,Secondary,5.427627901591691,27,0,Moderate,No,No,No,No,0.0,Fail
1862,15,Female,Asian,Primary,17.1021884399488,7,0,Low,Yes,No,No,No,65.0,Pass
1863,16,Male,Asian,None,6.929385741573344,22,0,Low,No,Yes,No,No,29.0,Fail
1864,16,Male,Asian,Secondary,19.46090699028322,1,0,None,Yes,No,No,No,83.0,Pass
1865,18,Male,Black,Secondary,19.594686695477197,26,1,High,No,No,No,No,38.0,Fail
1866,15,Male,Asian,Secondary,5.365520409071134,15,0,Moderate,No,No,No,No,35.0,Fail
1867,15,Female,Asian,Secondary,0.819564444997809,8,0,Moderate,No,No,No,Yes,56.0,Pass
1868,16,Female,Hispanic,Secondary,14.101265684107585,12,1,Low,Yes,No,No,No,53.0,Pass
1869,17,Male,Asian,Primary,9.019730052966874,22,0,Moderate,No,No,No,Yes,26.0,Fail
1870,16,Male,Black,Primary,2.0150568791915258,11,0,Moderate,No,No,No,No,40.0,Fail
1871,15,Female,Asian,Primary,14.150456379560856,26,0,High,No,No,No,No,22.0,Fail
1872,18,Male,Asian,Primary,0.6234981822384245,21,0,Very High,No,Yes,No,No,33.0,Fail
1873,16,Male,Hispanic,Secondary,17.403933809844844,24,0,Moderate,Yes,No,No,Yes,31.0,Fail
1874,15,Male,Asian,Higher Education,2.7730505822660745,28,0,Moderate,Yes,No,No,No,2.0,Fail
1875,16,Male,Asian,University Education,2.5462375749345,16,0,Moderate,No,Yes,Yes,No,42.0,Fail
1876,17,Female,Black,Secondary,3.5134459593716905,26,0,High,No,No,No,Yes,12.0,Fail
1877,16,Male,Black,Primary,19.205327169841333,1,0,Low,Yes,No,No,No,89.0,Pass
1878,16,Male,Black,Primary,13.86338720507692,12,0,Moderate,Yes,No,No,No,52.0,Pass
1879,15,Female,Asian,Higher Education,16.027430709272735,0,0,High,Yes,No,No,No,84.0,Pass
1880,15,Female,Asian,Secondary,7.95269971465506,25,0,None,No,No,No,No,0.0,Fail
1881,15,Male,Hispanic,Secondary,6.726254550099111,27,0,Low,No,No,No,No,2.0,Fail
1882,16,Female,Black,Secondary,4.689680135663399,18,0,High,No,Yes,No,No,35.0,Fail
1883,17,Male,Hispanic,Secondary,9.612960566248178,10,0,Low,No,No,No,No,47.0,Fail
1884,18,Male,Hispanic,Higher Education,11.03657467068337,4,0,Moderate,Yes,No,No,No,72.0,Pass
1885,18,Female,Hispanic,None,12.635496873055107,0,1,Moderate,No,No,No,No,93.0,Pass
1886,15,Male,Asian,Secondary,5.14237007997389,19,0,Moderate,No,No,Yes,No,29.0,Fail
1887,15,Male,Asian,Higher Education,18.97308161805981,29,1,Low,Yes,No,No,No,25.0,Fail
1888,16,Male,Hispanic,Primary,3.395169964142717,12,1,Very High,No,Yes,No,No,63.0,Pass
1889,18,Male,Asian,Secondary,19.313063495328247,7,0,None,Yes,Yes,No,No,65.0,Pass
1890,15,Female,Asian,Primary,0.2971224501500757,5,0,High,No,No,No,No,62.0,Pass
1891,17,Female,Hispanic,University Education,9.622513836336912,28,1,None,No,No,No,No,14.0,Fail
1892,17,Male,Hispanic,None,6.667356762331256,16,0,Moderate,No,Yes,No,No,45.0,Fail
1893,15,Female,Asian,Secondary,8.982468278605015,11,1,Low,No,No,No,No,58.0,Pass
1894,15,Male,Asian,Primary,11.41329157961578,0,0,Low,No,No,No,No,77.0,Pass
1895,18,Male,Asian,Secondary,8.71178316025418,2,0,Low,No,No,No,No,65.0,Pass
1896,18,Male,Hispanic,Primary,8.2969370060319,13,0,Moderate,No,Yes,No,No,57.0,Pass
1897,16,Male,White,Primary,14.65446830826613,25,0,Moderate,Yes,No,No,No,26.0,Fail
1898,18,Male,Asian,Secondary,13.717525501729291,7,0,Low,No,Yes,No,No,69.0,Pass
1899,17,Female,Asian,Higher Education,16.665425640716958,10,0,Very High,No,No,No,No,66.0,Pass
1900,17,Male,Hispanic,Primary,4.999179624789911,26,1,Low,No,No,No,No,6.0,Fail
1901,15,Female,Asian,Primary,12.190570195081271,13,1,Moderate,No,No,No,No,55.0,Pass
1902,18,Female,Black,Secondary,11.703895707857075,7,0,Low,No,No,No,Yes,66.0,Pass
1903,16,Male,White,Secondary,7.394756217453775,28,1,Moderate,No,Yes,No,No,21.0,Fail
1904,17,Male,Asian,Higher Education,9.721150838053616,2,1,High,No,No,No,No,85.0,Pass
1905,17,Male,Black,Primary,6.275642866114575,6,1,Moderate,No,No,Yes,No,65.0,Pass
1906,16,Male,Asian,Secondary,2.836887952339704,27,0,Low,No,No,No,No,8.0,Fail
1907,16,Male,Asian,Primary,4.276024213254656,18,1,Low,Yes,No,No,Yes,42.0,Fail
1908,17,Female,Hispanic,Primary,2.1102729280240218,3,0,High,No,No,No,No,59.0,Pass
1909,17,Male,Asian,Secondary,13.661391503802482,24,0,Low,No,No,No,No,21.0,Fail
1910,16,Male,White,Secondary,13.21454786218303,15,1,Moderate,Yes,No,Yes,No,56.0,Pass
1911,17,Female,Black,Secondary,19.012127431597456,12,0,Low,Yes,Yes,No,No,62.0,Pass
1912,15,Female,Asian,Primary,14.593568272944824,19,0,Low,Yes,No,Yes,Yes,34.0,Fail
1913,15,Male,Asian,Secondary,1.040916775122629,18,1,Low,No,Yes,No,No,34.0,Fail
1914,16,Female,Asian,Secondary,17.684903478579084,4,0,High,Yes,No,No,No,77.0,Pass
1915,18,Male,Asian,University Education,17.253503258914517,22,1,High,Yes,No,No,No,39.0,Fail
1916,16,Female,Asian,Primary,8.866406415453973,4,1,Moderate,Yes,No,No,No,80.0,Pass
1917,16,Female,Asian,Primary,11.717261010558431,19,0,Low,No,Yes,No,No,29.0,Fail
1918,18,Male,Asian,Primary,19.521566649450374,23,0,Moderate,No,No,Yes,Yes,33.0,Fail
1919,18,Female,Hispanic,Secondary,10.646087276963325,3,1,Moderate,Yes,Yes,No,No,87.0,Pass
1920,18,Female,Black,Primary,18.1064365675218,1,0,Moderate,No,No,Yes,Yes,97.0,Pass
1921,15,Female,Hispanic,Higher Education,1.6607751562037287,25,1,None,No,No,No,Yes,4.0,Fail
1922,17,Female,Asian,Primary,3.821037374173657,12,1,Very High,No,No,No,No,55.0,Pass
1923,15,Female,Asian,Higher Education,8.815098868826357,29,0,Moderate,No,No,No,No,1.0,Fail
1924,17,Female,Black,Primary,11.695136166746094,15,0,Very High,No,No,Yes,No,60.0,Pass
1925,15,Male,Asian,Secondary,16.324557037256003,21,1,None,No,Yes,No,No,34.0,Fail
1926,17,Male,Asian,Higher Education,19.765242302863737,1,0,Low,Yes,Yes,No,No,88.0,Pass
1927,15,Female,Hispanic,Primary,7.777029929482328,18,0,Low,No,Yes,No,No,36.0,Fail
1928,18,Male,Hispanic,University Education,0.9483127228016984,16,1,High,No,Yes,Yes,No,45.0,Fail
1929,16,Male,Black,Secondary,16.023430065906496,4,1,Moderate,Yes,Yes,No,No,82.0,Pass
1930,15,Male,Asian,Higher Education,12.087614381656165,24,0,High,No,Yes,No,No,29.0,Fail
1931,17,Female,Hispanic,Secondary,3.970857177364033,17,0,High,No,No,No,No,35.0,Fail
1932,18,Male,Black,Primary,9.896569132428404,27,0,High,No,No,Yes,No,14.0,Fail
1933,15,Female,Hispanic,Primary,14.846204910674489,22,1,High,No,No,No,No,38.0,Fail
1934,15,Male,Hispanic,Primary,15.408235741372875,20,1,High,No,No,No,No,51.0,Pass
1935,18,Female,Hispanic,None,9.99236823997524,17,1,High,Yes,Yes,No,No,57.0,Pass
1936,15,Female,Black,Primary,6.104290602577183,7,0,Moderate,Yes,No,No,No,52.0,Pass
1937,16,Male,Asian,Primary,19.47485164076987,26,1,High,Yes,No,No,Yes,42.0,Fail
1938,15,Male,Black,Secondary,13.267252219129857,14,1,High,No,No,No,No,65.0,Pass
1939,16,Female,Black,Secondary,8.164750386925974,12,0,Moderate,No,No,No,No,49.0,Fail
1940,16,Male,Hispanic,Primary,5.609264484093048,12,0,Very High,No,No,No,No,53.0,Pass
1941,18,Male,Asian,Primary,14.622059660071242,15,1,None,No,No,No,No,34.0,Fail
1942,15,Male,Asian,Secondary,4.843668911875354,21,0,Moderate,No,No,No,No,17.0,Fail
1943,18,Female,Hispanic,Primary,3.4341997794737638,19,0,Low,Yes,No,Yes,No,29.0,Fail
1944,15,Female,Hispanic,None,10.596677779241404,12,0,Low,No,No,No,Yes,41.0,Fail
1945,15,Male,White,Primary,5.799747852882837,19,0,High,No,No,No,Yes,28.0,Fail
1946,17,Male,Hispanic,Higher Education,12.5781028984723,1,0,Very High,No,No,No,No,85.0,Pass
1947,15,Male,Black,Higher Education,2.3587734974846697,2,0,High,No,No,No,No,67.0,Pass
1948,18,Female,Black,Primary,13.098822091346433,14,1,Very High,Yes,No,Yes,No,75.0,Pass
1949,16,Female,Hispanic,Secondary,5.665930559954044,22,1,Low,Yes,Yes,No,No,32.0,Fail
1950,15,Male,Black,Secondary,0.0048586886902546,18,1,Low,No,No,No,No,30.0,Fail
1951,17,Male,Black,Secondary,2.5387211534835274,12,0,Moderate,No,Yes,No,No,49.0,Fail
1952,18,Male,Asian,Secondary,18.67230755670188,4,1,High,Yes,Yes,No,Yes,96.0,Pass
1953,15,Male,Asian,Secondary,17.347092782307158,25,1,None,Yes,Yes,No,No,29.0,Fail
1954,18,Male,Hispanic,Primary,4.672180640724736,21,0,Very High,Yes,No,No,No,39.0,Fail
1955,17,Male,Asian,None,15.567438090909825,5,0,High,No,No,No,Yes,79.0,Pass
1956,17,Female,Asian,Secondary,12.171431863479484,13,0,Very High,No,No,No,Yes,44.0,Fail
1957,18,Male,Asian,Higher Education,19.41809422899739,3,1,Moderate,No,No,No,No,76.0,Pass
1958,15,Female,Asian,Secondary,7.472113190681182,21,0,Moderate,No,Yes,Yes,No,29.0,Fail
1959,16,Male,Asian,Higher Education,13.629212250343423,18,1,High,Yes,No,No,No,45.0,Fail
1960,17,Male,Asian,University Education,1.2707144484783717,22,0,High,No,Yes,No,No,21.0,Fail
1961,15,Female,White,Primary,7.924946936328119,6,0,Low,No,Yes,No,No,60.0,Pass
1962,15,Female,Black,Secondary,19.27635322376361,3,1,Very High,No,No,No,No,89.0,Pass
1963,16,Female,Asian,Secondary,10.779617489002412,1,0,High,Yes,No,Yes,No,81.0,Pass
1964,17,Female,Asian,University Education,5.757590066696892,26,0,None,No,No,No,No,0.0,Fail
1965,17,Male,Black,University Education,2.405419262572137,6,1,Low,No,No,Yes,No,70.0,Pass
1966,15,Female,Asian,Secondary,14.070566803630609,2,1,Moderate,Yes,No,No,No,86.0,Pass
1967,15,Male,Hispanic,Primary,12.897120868594536,14,0,Moderate,No,Yes,No,Yes,53.0,Pass
1968,16,Female,Black,Secondary,7.478774272075492,0,0,High,No,No,No,No,79.0,Pass
1969,16,Male,Hispanic,Primary,19.018827037316687,1,0,None,No,No,No,No,75.0,Pass
1970,17,Male,Asian,Secondary,0.4440562597570063,9,1,High,Yes,No,No,No,62.0,Pass
1971,18,Male,Black,Higher Education,6.074477032636516,15,0,High,Yes,No,Yes,No,53.0,Pass
1972,17,Male,Asian,Primary,18.421389725991627,24,0,Low,Yes,No,No,Yes,21.0,Fail
1973,15,Male,White,Secondary,6.418708766388807,27,0,Moderate,Yes,No,Yes,No,17.0,Fail
1974,17,Male,Black,Secondary,5.045056677103408,14,1,Low,Yes,No,No,No,43.0,Fail
1975,18,Female,Asian,Secondary,10.684408198624949,23,1,Low,Yes,No,No,No,31.0,Fail
1976,16,Male,Asian,Primary,16.476034998410757,14,1,Moderate,No,No,No,No,48.0,Fail
1977,18,Female,Asian,Secondary,2.062935217567221,13,0,Very High,Yes,No,No,No,55.0,Pass
1978,18,Female,Black,Higher Education,18.860414192914725,21,1,Low,No,Yes,Yes,No,44.0,Fail
1979,18,Male,Asian,Higher Education,15.90145762362328,13,0,Moderate,Yes,No,No,No,48.0,Fail
1980,16,Female,Black,Primary,3.625005111031039,5,0,Low,Yes,No,No,No,70.0,Pass
1981,18,Male,Asian,Higher Education,14.240159223963254,13,1,Low,No,No,No,No,53.0,Pass
1982,18,Female,Black,Secondary,7.6991744527511425,16,0,Moderate,No,No,Yes,No,34.0,Fail
1983,18,Male,Hispanic,Primary,8.045893561526373,17,0,High,No,Yes,No,No,43.0,Fail
1984,15,Female,Hispanic,None,15.665801848777328,19,1,None,No,Yes,No,No,30.0,Fail
1985,18,Male,Hispanic,Primary,19.255696159614644,18,0,Very High,No,No,No,No,38.0,Fail
1986,16,Male,Asian,Higher Education,2.5331174569438786,29,0,None,No,Yes,No,No,3.0,Fail
1987,18,Male,Asian,Secondary,8.412604737576387,16,0,High,No,Yes,No,No,39.0,Fail
1988,18,Male,Black,Secondary,9.61883216168607,15,0,High,Yes,No,No,No,52.0,Pass
1989,16,Female,Asian,Primary,7.526236339099952,7,1,Moderate,No,Yes,No,No,75.0,Pass
1990,18,Male,Asian,Secondary,7.2637824743245,6,0,Low,No,No,No,No,52.0,Pass
1991,16,Female,Asian,None,1.0453733512319308,19,1,Moderate,No,No,Yes,No,44.0,Fail
1992,18,Female,Asian,Primary,13.710772411252464,27,0,High,Yes,Yes,No,No,27.0,Fail
1993,16,Female,Asian,Secondary,8.724288342400907,11,0,High,No,No,Yes,No,57.0,Pass
1994,18,Male,Hispanic,Primary,3.8958760528785352,8,0,Moderate,No,Yes,No,No,53.0,Pass
1995,18,Female,Asian,Higher Education,16.320670046041368,26,1,Moderate,No,No,No,No,19.0,Fail
1996,15,Female,Black,Primary,16.051214963032557,13,0,High,No,Yes,No,No,47.0,Fail
1997,15,Female,Asian,Secondary,9.727832561777875,19,1,Very High,No,No,No,No,40.0,Fail
1998,18,Male,Black,Secondary,5.96901322295521,0,0,High,No,No,Yes,No,88.0,Pass
1999,18,Male,Asian,Secondary,12.761854515929048,9,1,High,No,No,Yes,No,66.0,Pass
2000,17,Female,Hispanic,Primary,5.763042715548061,16,1,Moderate,Yes,Yes,No,No,46.0,Fail
2001,16,Male,Hispanic,None,4.720158606474241,16,1,High,Yes,No,Yes,No,46.0,Fail
2002,17,Male,Asian,Higher Education,14.610293080526532,16,1,High,No,No,No,Yes,44.0,Fail
2003,15,Female,White,Primary,0.806504794419014,3,0,High,Yes,No,Yes,Yes,80.0,Pass
2004,15,Female,White,Higher Education,1.8953694206918792,16,1,Moderate,No,No,No,No,32.0,Fail
2005,15,Male,Hispanic,University Education,0.1357634804717955,17,0,Moderate,No,Yes,Yes,Yes,36.0,Fail
2006,15,Female,Hispanic,Primary,3.058863729508523,19,0,Moderate,No,No,Yes,Yes,27.0,Fail
2007,18,Male,Asian,Primary,1.3798001742091892,22,0,Moderate,No,No,No,Yes,21.0,Fail
2008,15,Male,Black,Secondary,19.916047355598373,1,0,Moderate,No,No,No,No,78.0,Pass
2009,18,Male,Asian,University Education,5.776199399081792,7,0,High,Yes,No,No,No,63.0,Pass
2010,18,Male,Asian,Higher Education,2.985360253384945,12,0,Moderate,Yes,No,No,No,42.0,Fail
2011,15,Male,White,Secondary,4.819925159918359,22,0,Low,No,Yes,Yes,No,20.0,Fail
2012,15,Male,Asian,Secondary,18.72251143080269,24,0,High,No,Yes,No,No,28.0,Fail
2013,16,Female,Hispanic,Primary,10.403204460487911,29,0,High,No,No,No,No,8.0,Fail
2014,17,Female,Hispanic,University Education,7.296361926157138,21,1,Moderate,No,No,No,No,37.0,Fail
2015,15,Male,Hispanic,University Education,17.467829158184387,19,1,Low,No,Yes,No,No,42.0,Fail
2016,16,Male,White,Primary,7.899805410980649,21,1,Very High,Yes,No,No,No,48.0,Fail
2017,16,Male,Asian,Primary,6.700171399153916,14,0,High,No,No,No,No,49.0,Fail
2018,17,Female,Asian,Primary,4.145650450994712,19,0,Low,Yes,No,No,No,27.0,Fail
2019,18,Male,Asian,Primary,7.555936478188229,22,1,None,No,No,No,No,24.0,Fail
2020,15,Female,Asian,Higher Education,6.333687120338521,8,1,Moderate,Yes,No,No,No,67.0,Pass
2021,17,Male,Asian,Primary,13.54607918596282,2,1,High,Yes,Yes,No,No,88.0,Pass
2022,15,Male,Asian,None,5.791654093414542,2,0,Low,Yes,No,No,No,70.0,Pass
2023,16,Female,Hispanic,Primary,11.543994928451228,1,0,Moderate,Yes,Yes,No,No,87.0,Pass
2024,16,Female,Black,University Education,1.317843300639454,0,1,Moderate,No,No,Yes,No,90.0,Pass
2025,18,Male,Asian,Secondary,3.8257831339302872,13,0,High,No,No,No,No,39.0,Fail
2026,16,Male,Black,Secondary,8.148105432226975,16,0,Moderate,Yes,No,Yes,No,47.0,Fail
2027,16,Male,Asian,Primary,18.738985078173908,12,1,Moderate,No,Yes,No,No,59.0,Pass
2028,17,Female,Asian,University Education,7.545039714313908,18,1,Very High,Yes,No,Yes,No,61.0,Pass
2029,15,Female,Hispanic,Higher Education,13.281482423996682,29,0,Low,No,No,No,No,10.0,Fail
2030,15,Female,Black,Primary,5.101744448427963,22,0,Low,No,Yes,Yes,No,18.0,Fail
2031,17,Female,Hispanic,None,2.5406715194646345,14,1,High,No,Yes,Yes,No,64.0,Pass
2032,18,Female,Asian,None,1.1707320016010023,26,0,Low,Yes,Yes,No,No,18.0,Fail
2033,15,Female,Hispanic,Primary,6.1082699708550265,24,1,High,Yes,No,Yes,No,40.0,Fail
2034,16,Male,Black,Secondary,3.1532205359381598,13,1,None,No,Yes,No,No,51.0,Pass
2035,15,Male,Black,Higher Education,3.480208960322484,1,1,Low,No,No,No,No,78.0,Pass
2036,16,Female,Black,Secondary,15.215186167739,6,1,Very High,Yes,Yes,No,No,88.0,Pass
2037,18,Male,Hispanic,Higher Education,0.3167614188974843,16,0,Moderate,Yes,Yes,Yes,No,51.0,Pass
2038,17,Male,Black,Secondary,11.156202514708689,17,0,High,No,Yes,Yes,Yes,44.0,Fail
2039,15,Female,Black,Secondary,7.589227611869296,5,0,Low,Yes,Yes,No,No,66.0,Pass
2040,17,Male,White,Secondary,10.130999998170944,26,0,Low,No,No,No,No,7.0,Fail
2041,15,Female,Hispanic,Primary,11.256604744292058,20,0,High,No,Yes,Yes,No,43.0,Fail
2042,16,Female,Asian,Primary,6.267353889145564,7,0,Moderate,No,No,No,No,53.0,Pass
2043,17,Male,Hispanic,Secondary,5.902177203685706,27,1,Moderate,Yes,Yes,Yes,No,21.0,Fail
2044,15,Female,Asian,None,14.668036986698114,26,0,None,Yes,Yes,No,No,14.0,Fail
2045,16,Female,Asian,Primary,17.425539762423142,1,0,Moderate,Yes,No,No,No,84.0,Pass
2046,17,Female,Black,Secondary,3.8516326491705577,0,0,High,Yes,No,No,No,82.0,Pass
2047,17,Female,White,University Education,1.952375210702979,15,0,High,No,Yes,No,No,39.0,Fail
2048,15,Female,White,Secondary,17.955916127840517,6,0,High,Yes,No,No,Yes,71.0,Pass
2049,15,Female,Asian,Higher Education,6.9979092729479735,21,0,High,No,No,No,No,28.0,Fail
2050,15,Female,Black,Secondary,11.026347813256285,23,0,Moderate,Yes,No,No,No,35.0,Fail
2051,16,Female,Asian,Secondary,7.190862890400069,10,1,Moderate,No,No,No,No,55.0,Pass
2052,15,Male,White,Secondary,2.5160467269210263,14,1,High,Yes,No,No,No,56.0,Pass
2053,17,Male,White,Higher Education,11.78663289895456,12,1,Low,Yes,No,No,No,56.0,Pass
2054,17,Male,Black,Secondary,10.502817035392592,29,0,Low,Yes,No,No,No,10.0,Fail
2055,15,Female,Hispanic,Secondary,4.059871183823944,23,0,Very High,Yes,Yes,No,No,37.0,Fail
2056,15,Female,Hispanic,Secondary,9.037380893045556,1,0,None,No,No,No,No,67.0,Pass
2057,18,Male,Black,Secondary,15.938950080312916,13,0,Low,Yes,No,No,No,46.0,Fail
2058,17,Male,Asian,Primary,11.808522062157827,23,0,Moderate,No,No,Yes,No,19.0,Fail
2059,16,Male,Asian,None,1.938346541339897,5,0,High,Yes,No,No,No,73.0,Pass
2060,18,Female,Black,None,10.9604299445827,8,1,Moderate,Yes,No,Yes,No,76.0,Pass
2061,15,Male,Black,Higher Education,14.054765985791738,27,0,Moderate,No,Yes,No,No,23.0,Fail
2062,15,Male,Asian,Primary,15.854068115615028,6,0,Very High,Yes,No,Yes,No,87.0,Pass
2063,17,Female,White,Primary,12.582351572685337,17,0,High,No,No,No,No,46.0,Fail
2064,15,Male,Asian,Secondary,3.0531632908156747,23,0,High,Yes,Yes,No,No,30.0,Fail
2065,16,Female,Black,Primary,14.203465331803214,8,1,None,Yes,No,Yes,No,61.0,Pass
2066,17,Female,Black,Secondary,13.546836921630328,22,0,Low,No,No,No,No,23.0,Fail
2067,15,Female,Black,Primary,0.4885376588126644,3,0,Moderate,No,Yes,No,No,77.0,Pass
2068,17,Male,Black,University Education,8.234953351804863,8,0,Low,No,No,No,No,54.0,Pass
2069,15,Male,Asian,Higher Education,6.659004939247466,3,0,None,Yes,Yes,No,No,64.0,Pass
2070,15,Female,Asian,Higher Education,13.38824128507287,11,0,Low,Yes,No,Yes,No,61.0,Pass
2071,15,Male,Black,Secondary,4.322716246218414,3,1,Moderate,No,No,Yes,No,87.0,Pass
2072,16,Male,Black,Secondary,11.817438459485173,24,1,High,Yes,Yes,No,No,36.0,Fail
2073,16,Male,Asian,Primary,18.26411923628345,29,1,High,No,No,No,No,23.0,Fail
2074,17,Male,Hispanic,None,15.956047444172157,23,0,None,No,No,Yes,No,23.0,Fail
2075,15,Female,Asian,None,18.42915472433061,19,0,Moderate,No,Yes,Yes,No,46.0,Fail
2076,15,Male,Black,Secondary,19.5701193386538,13,0,Low,No,No,No,No,52.0,Pass
2077,16,Female,Hispanic,Secondary,0.2134025401232553,23,1,Moderate,No,Yes,No,No,22.0,Fail
2078,15,Female,Asian,Secondary,12.454825527549552,23,1,Moderate,No,Yes,No,No,36.0,Fail
2079,16,Male,Asian,None,8.25678795517813,6,1,Moderate,No,No,Yes,No,77.0,Pass
